debate_id,date,file_name,major_heading_text,colnum,time,url
uk.org.publicwhip/debate/2022-09-22a.920.0,2022-09-22,debates2022-09-22a.xml,Exiting the European Union (Sanctions),920,18:06:00,""
uk.org.publicwhip/debate/2022-10-31b.668.0,2022-10-31,debates2022-10-31b.xml,Genetic Technology (Precision Breeding) Bill,668,18:52:00,""
uk.org.publicwhip/debate/2022-11-15a.525.1,2022-11-15,debates2022-11-15a.xml,Management of the Economy and Ministerial Severance Payments,525,12:55:00,""
uk.org.publicwhip/debate/2022-11-17d.821.8,2022-11-17,debates2022-11-17d.xml,Electoral Commission Committee,821,"",""
uk.org.publicwhip/debate/2022-12-06b.213.1,2022-12-06,debates2022-12-06b.xml,NHS Workforce,213,12:44:00,""
uk.org.publicwhip/debate/2022-12-15b.1206.1,2022-12-15,debates2022-12-15b.xml,International Trade,1206,"",""
uk.org.publicwhip/debate/2019-03-20b.1085.0,2019-03-20,debates2019-03-20b.xml,POINTS OF ORDER,1085,14:15:00,""
uk.org.publicwhip/debate/2019-03-25c.57.0,2019-03-25,debates2019-03-25c.xml,Points of Order,57,15:40:00,""
uk.org.publicwhip/debate/2019-03-27b.323.0,2019-03-27,debates2019-03-27b.xml,POINTS OF ORDER,323,"",""
uk.org.publicwhip/debate/2019-04-01b.824.0,2019-04-01,debates2019-04-01b.xml,EU: WITHDRAWAL AND FUTURE  RELATIONSHIP (MOTIONS),824,16:35:00,""
uk.org.publicwhip/debate/2019-04-09c.231.4,2019-04-09,debates2019-04-09c.xml,EXITING THE EUROPEAN UNION (SANCTIONS),231,15:40:00,""
uk.org.publicwhip/debate/2019-04-11a.451.7,2019-04-11,debates2019-04-11a.xml,ATTORNEY GENERAL,451,"",""
uk.org.publicwhip/debate/2019-04-11a.470.5,2019-04-11,debates2019-04-11a.xml,BUSINESS OF THE HOUSE,470,10:44:00,""
uk.org.publicwhip/debate/2019-04-11a.509.7,2019-04-11,debates2019-04-11a.xml,EUROPEAN COUNCIL,509,13:01:00,""
uk.org.publicwhip/debate/2019-04-24b.735.2,2019-04-24,debates2019-04-24b.xml,PRIME MINISTER,735,"",""
uk.org.publicwhip/debate/2019-05-01c.195.3,2019-05-01,debates2019-05-01c.xml,PRIME MINISTER,195,"",""
uk.org.publicwhip/debate/2019-05-02b.365.4,2019-05-02,debates2019-05-02b.xml,NO-DEAL BREXIT: CROSS-CHANNEL FREIGHT,365,10:37:00,""
uk.org.publicwhip/debate/2019-05-14b.145.0,2019-05-14,debates2019-05-14b.xml,HEALTH,145,15:40:00,""
uk.org.publicwhip/debate/2019-06-06c.271.0,2019-06-06,debates2019-06-06c.xml,BUSINESS OF THE HOUSE,271,"",""
uk.org.publicwhip/debate/2019-06-10b.383.1,2019-06-10,debates2019-06-10b.xml,HOME DEPARTMENT,383,"",""
uk.org.publicwhip/debate/2019-06-27b.777.4,2019-06-27,debates2019-06-27b.xml,EXITING THE EUROPEAN UNION,777,"",""
uk.org.publicwhip/debate/2019-07-03b.1211.0,2019-07-03,debates2019-07-03b.xml,G20 AND LEADERSHIP OF EU INSTITUTIONS,1211,"",""
uk.org.publicwhip/debate/2019-07-04b.1338.2,2019-07-04,debates2019-07-04b.xml,ATTORNEY GENERAL,1338,"",""
uk.org.publicwhip/debate/2019-07-10c.305.8,2019-07-10,debates2019-07-10c.xml,PRIME MINISTER,305,"",""
uk.org.publicwhip/debate/2019-07-23a.1191.1,2019-07-23,debates2019-07-23a.xml,HEALTH AND SOCIAL CARE,1191,"",""
uk.org.publicwhip/debate/2019-07-23a.1232.0,2019-07-23,debates2019-07-23a.xml,EXITING THE EUROPEAN UNION (TRANSPORT),1232,13:24:00,""
uk.org.publicwhip/debate/2019-07-24b.1291.7,2019-07-24,debates2019-07-24b.xml,PRIME MINISTER,1291,"",""
uk.org.publicwhip/debate/2019-09-25c.651.2,2019-09-25,debates2019-09-25c.xml,LEGAL ADVICE: PROROGATION,651,"",""
uk.org.publicwhip/debate/2019-09-26c.845.0,2019-09-26,debates2019-09-26c.xml,COMPLIANCE WITH THE EUROPEAN UNION (WITHDRAWAL) (NO. 2) ACT 2019,845,"",""
uk.org.publicwhip/debate/2019-10-07c.1597.2,2019-10-07,debates2019-10-07c.xml,DELEGATED LEGISLATION,1597,21:08:00,""
uk.org.publicwhip/debate/2019-10-15c.170.5,2019-10-15,debates2019-10-15c.xml,Business Statement,170,13:20:00,""
uk.org.publicwhip/debate/2019-10-15c.178.3,2019-10-15,debates2019-10-15c.xml,Delegated Legislation,178,14:22:00,""
uk.org.publicwhip/debate/2019-10-15c.191.3,2019-10-15,debates2019-10-15c.xml,Speaker’s Statement,191,14:42:00,""
uk.org.publicwhip/debate/2019-10-21e.707.0,2019-10-21,debates2019-10-21e.xml,European Union (Withdrawal Agreement) Bill and Extension Letter,707,15:31:00,""
uk.org.publicwhip/debate/2019-10-28b.52.0,2019-10-28,debates2019-10-28b.xml,Points of Order,52,16:27:00,""
uk.org.publicwhip/debate/2020-01-22d.302.1,2020-01-22,debates2020-01-22d.xml,Prevent Programme,302,"",""
uk.org.publicwhip/debate/2020-01-22d.315.0,2020-01-22,debates2020-01-22d.xml,European Union (Withdrawal  Agreement) Bill,315,13:01:00,""
uk.org.publicwhip/debate/2020-02-03d.25.0,2020-02-03,debates2020-02-03d.xml,Global Britain,25,"",""
uk.org.publicwhip/debate/2020-02-03d.70.0,2020-02-03,debates2020-02-03d.xml,Agriculture Bill,70,17:57:00,""
uk.org.publicwhip/debate/2020-02-12c.835.3,2020-02-12,debates2020-02-12c.xml,Scotland,835,"",""
uk.org.publicwhip/debate/2020-03-02d.609.0,2020-03-02,debates2020-03-02d.xml,Ministerial Code,609,"",""
uk.org.publicwhip/debate/2020-05-11b.24.0,2020-05-11,debates2020-05-11b.xml,Covid-19: Strategy,24,15:30:00,""
uk.org.publicwhip/debate/2020-06-16d.755.0,2020-06-16,debates2020-06-16d.xml,Exiting the European Union: Financial Services and Markets,755,18:56:00,""
uk.org.publicwhip/debate/2020-09-02b.245.0,2020-09-02,debates2020-09-02b.xml,Proceedings During the Pandemic (No. 4),245,17:17:00,""
uk.org.publicwhip/debate/2020-09-09f.608.7,2020-09-09,debates2020-09-09f.xml,Prime Minister,608,"",""
uk.org.publicwhip/debate/2020-09-15c.159.3,2020-09-15,debates2020-09-15c.xml,Treasury,159,"",""
uk.org.publicwhip/debate/2020-09-29d.135.3,2020-09-29,debates2020-09-29d.xml,"Business, Energy and Industrial Strategy",135,"",""
uk.org.publicwhip/debate/2020-11-10d.744.0,2020-11-10,debates2020-11-10d.xml,Covid-19 Update,744,13:18:00,""
uk.org.publicwhip/debate/2020-12-01c.267.1,2020-12-01,debates2020-12-01c.xml,Delegated Legislation,267,19:13:00,""
uk.org.publicwhip/debate/2020-12-09b.834.5,2020-12-09,debates2020-12-09b.xml,Prime Minister,834,"",""
uk.org.publicwhip/debate/2020-12-10b.969.6,2020-12-10,debates2020-12-10b.xml,"Digital, Culture, Media and Sport",969,"",""
uk.org.publicwhip/debate/2020-12-10b.989.0,2020-12-10,debates2020-12-10b.xml,Future Relationship with the EU,989,10:33:00,""
uk.org.publicwhip/debate/2020-12-17b.471.0,2020-12-17,debates2020-12-17b.xml,Royal Assent,471,15:34:00,""
uk.org.publicwhip/debate/2021-01-13b.344.0,2021-01-13,debates2021-01-13b.xml,Financial Services Bill,344,15:21:00,""
uk.org.publicwhip/debate/2021-01-20b.943.3,2021-01-20,debates2021-01-20b.xml,Northern Ireland,943,"",""
uk.org.publicwhip/debate/2021-01-26b.153.3,2021-01-26,debates2021-01-26b.xml,Treasury,153,"",""
uk.org.publicwhip/debate/2021-03-03a.231.3,2021-03-03,debates2021-03-03a.xml,Northern Ireland,231,"",""
uk.org.publicwhip/debate/2013-10-31a.1075.0,2013-10-31,debates2013-10-31a.xml,Business of the House,1075,09:30:00,"http://www.publications.parliament.uk/pa/cm201314/cmhansrd/cm131031/debtext/131031-0001.htm#st_0"
uk.org.publicwhip/debate/2014-01-16b.997.0,2014-01-16,debates2014-01-16b.xml,Business of the House,997,09:30:00,"http://www.publications.parliament.uk/pa/cm201314/cmhansrd/cm140116/debtext/140116-0001.htm#14011656000004"
uk.org.publicwhip/debate/2014-01-23b.419.1,2014-01-23,debates2014-01-23b.xml,"BUSINESS, INNOVATION AND SKILLS",419,09:30:00,"http://www.publications.parliament.uk/pa/cm201314/cmhansrd/cm140123/debtext/140123-0001.htm#140123-0001.htm_dpthd0"
uk.org.publicwhip/debate/2014-02-10b.600.1,2014-02-10,debates2014-02-10b.xml,Children and Families Bill (Programme No. 3),600,017:43:00,"http://www.publications.parliament.uk/pa/cm201314/cmhansrd/cm140210/debtext/140210-0002.htm#140210-0002.htm_spnew74"
uk.org.publicwhip/debate/2014-06-30a.577.1,2014-06-30,debates2014-06-30a.xml,COMMUNITIES AND LOCAL GOVERNMENT,577,14:30:00,"http://www.publications.parliament.uk/pa/cm201415/cmhansrd/cm140630/debtext/140630-0001.htm#skipToContent"
uk.org.publicwhip/debate/2014-07-14a.651.0,2014-07-14,debates2014-07-14a.xml,VAT RELIEF (TALKING NEWSPAPER ASSOCIATIONS),651,019:38:00,"http://www.publications.parliament.uk/pa/cm201415/cmhansrd/cm140714/debtext/140714-0003.htm#140714-0003.htm_para66"
uk.org.publicwhip/debate/2014-10-15b.289.9,2014-10-15,debates2014-10-15b.xml,PRIME MINISTER,289,11:30:00,"http://www.publications.parliament.uk/pa/cm201415/cmhansrd/cm141015/debtext/141015-0001.htm#141015-0001.htm_spnew50"
uk.org.publicwhip/debate/2014-11-20b.434.0,2014-11-20,debates2014-11-20b.xml,Backbench Business,434,011:17:00,"http://www.publications.parliament.uk/pa/cm201415/cmhansrd/cm141120/debtext/141120-0001.htm#141120-0001.htm_spnew180"
uk.org.publicwhip/debate/2015-01-05c.1.1,2015-01-05,debates2015-01-05c.xml,HOME DEPARTMENT,1,14:30:00,"http://www.publications.parliament.uk/pa/cm201415/cmhansrd/cm150105/debtext/150105-0001.htm#skipToContent"
uk.org.publicwhip/debate/2015-02-03e.138.0,2015-02-03,debates2015-02-03e.xml,Living Wage (Reporting),138,012:36:00,"http://www.publications.parliament.uk/pa/cm201415/cmhansrd/cm150203/debtext/150203-0001.htm#150203-0001.htm_spnew129"
uk.org.publicwhip/debate/2015-05-27b.30.2,2015-05-27,debates2015-05-27b.xml,OUTLAWRIES BILL,30,014:30:00,"http://www.publications.parliament.uk/pa/cm201516/cmhansrd/cm150527/debtext/150527-0001.htm#150527-0001.htm_para15"
uk.org.publicwhip/debate/2015-06-15b.24.0,2015-06-15,debates2015-06-15b.xml,Scotland Bill,24,015:35:00,"http://www.publications.parliament.uk/pa/cm201516/cmhansrd/cm150615/debtext/150615-0001.htm#150615-0001.htm_spnew117"
uk.org.publicwhip/debate/2015-06-16c.186.0,2015-06-16,debates2015-06-16c.xml,European Union Referendum Bill,186,012:36:00,"http://www.publications.parliament.uk/pa/cm201516/cmhansrd/cm150616/debtext/150616-0001.htm#150616-0001.htm_spnew132"
uk.org.publicwhip/debate/2015-06-30a.1315.4,2015-06-30,debates2015-06-30a.xml,"BUSINESS, INNOVATION AND SKILLS",1315,11:30:00,"http://www.publications.parliament.uk/pa/cm201516/cmhansrd/cm150630/debtext/150630-0001.htm#150630-0001.htm_para0"
uk.org.publicwhip/debate/2015-09-09a.412.0,2015-09-09,debates2015-09-09a.xml,"Opposition Day
	 — 
	[6th allotted day]",412,012:41:00,"http://www.publications.parliament.uk/pa/cm201516/cmhansrd/cm150909/debtext/150909-0001.htm#150909-0001.htm_para76"
uk.org.publicwhip/debate/2015-09-11a.653.0,2015-09-11,debates2015-09-11a.xml,PRAYERS,653,09:30:00,"http://www.publications.parliament.uk/pa/cm201516/cmhansrd/cm150911/debtext/150911-0001.htm#skipToContent"
uk.org.publicwhip/debate/2015-10-21b.937.1,2015-10-21,debates2015-10-21b.xml,CABINET OFFICE,937,11:30:00,"http://www.publications.parliament.uk/pa/cm201516/cmhansrd/cm151021/debtext/151021-0001.htm#skipToContent"
uk.org.publicwhip/debate/2015-10-22b.1103.8,2015-10-22,debates2015-10-22b.xml,"CULTURE, MEDIA AND SPORT",1103,09:30:00,"http://www.publications.parliament.uk/pa/cm201516/cmhansrd/cm151022/debtext/151022-0001.htm#151022-0001.htm_spnew2"
uk.org.publicwhip/debate/2016-01-12b.681.1,2016-01-12,debates2016-01-12b.xml,FOREIGN AND COMMONWEALTH OFFICE,681,11:30:00,"http://www.publications.parliament.uk/pa/cm201516/cmhansrd/cm160112/debtext/160112-0001.htm#160112-0001.htm_dpthd0"
uk.org.publicwhip/debate/2016-02-09c.1444.1,2016-02-09,debates2016-02-09c.xml,EU REFERENDUM: TIMING,1444,12:45:00,""
uk.org.publicwhip/debate/2016-03-08b.197.0,2016-03-08,debates2016-03-08b.xml,INTERNATIONAL WOMEN’S DAY 2016,197,15:49:00,""
uk.org.publicwhip/debate/2016-04-12b.161.1,2016-04-12,debates2016-04-12b.xml,FOREIGN AND COMMONWEALTH OFFICE,161,"",""
uk.org.publicwhip/debate/2016-04-20a.910.6,2016-04-20,debates2016-04-20a.xml,PRIME MINISTER,910,"",""
uk.org.publicwhip/debate/2016-05-12a.762.0,2016-05-12,debates2016-05-12a.xml,ROYAL ASSENT,762,13:21:00,""
uk.org.publicwhip/debate/2016-07-19c.702.0,2016-07-19,debates2016-07-19c.xml,HIGHER EDUCATION AND RESEARCH BILL,702,13:23:00,""
uk.org.publicwhip/debate/2016-07-20b.807.1,2016-07-20,debates2016-07-20b.xml,NORTHERN IRELAND,807,"",""
uk.org.publicwhip/debate/2016-09-05a.1.4,2016-09-05,debates2016-09-05a.xml,HOME DEPARTMENT,1,"",""
uk.org.publicwhip/debate/2016-09-05a.90.3,2016-09-05,debates2016-09-05a.xml,FINANCE BILL,90,18:36:00,""
uk.org.publicwhip/debate/2016-10-10c.39.6,2016-10-10,debates2016-10-10c.xml,NEXT STEPS IN LEAVING THE EUROPEAN UNION,39,15:36:00,""
uk.org.publicwhip/debate/2016-10-19c.875.0,2016-10-19,debates2016-10-19c.xml,SPEAKER’S STATEMENT  (SELECT COMMITTEE CHAIRS),875,16:10:00,""
uk.org.publicwhip/debate/2016-10-24a.1.1,2016-10-24,debates2016-10-24a.xml,COMMUNITIES AND LOCAL GOVERNMENT,1,"",""
uk.org.publicwhip/debate/2016-11-02b.869.1,2016-11-02,debates2016-11-02b.xml,CABINET OFFICE AND THE CHANCELLOR OF THE DUCHY OF LANCASTER,869,"",""
uk.org.publicwhip/debate/2016-11-03a.1040.6,2016-11-03,debates2016-11-03a.xml,AIR QUALITY,1040,"",""
uk.org.publicwhip/debate/2016-11-03a.1051.7,2016-11-03,debates2016-11-03a.xml,BUSINESS OF THE HOUSE,1051,10:38:00,""
uk.org.publicwhip/debate/2016-11-14e.40.3,2016-11-14,debates2016-11-14e.xml,TECHNICAL AND FURTHER EDUCATION BILL,40,16:32:00,""
uk.org.publicwhip/debate/2016-11-23c.888.3,2016-11-23,debates2016-11-23c.xml,PRIME MINISTER,888,"",""
uk.org.publicwhip/debate/2016-12-02a.1785.2,2016-12-02,debates2016-12-02a.xml,BENEFIT CLAIMANTS SANCTIONS (REQUIRED ASSESSMENT) BILL,1785,"",""
uk.org.publicwhip/debate/2016-12-20b.1328.0,2016-12-20,debates2016-12-20b.xml,LEASEHOLD AND COMMONHOLD REFORM,1328,13:08:00,""
uk.org.publicwhip/debate/2017-01-09b.69.2,2017-01-09,debates2017-01-09b.xml,TECHNICAL AND FURTHER EDUCATION BILL,69,18:04:00,""
uk.org.publicwhip/debate/2017-01-23d.41.1,2017-01-23,debates2017-01-23d.xml,INDUSTRIAL STRATEGY CONSULTATION,41,15:34:00,""
uk.org.publicwhip/debate/2017-01-26a.454.4,2017-01-26,debates2017-01-26a.xml,BUSINESS OF THE HOUSE,454,10:35:00,""
uk.org.publicwhip/debate/2017-02-08b.409.4,2017-02-08,debates2017-02-08b.xml,CABINET OFFICE AND THE CHANCELLOR OF THE DUCHY OF LANCASTER,409,"",""
uk.org.publicwhip/debate/2017-02-09a.636.3,2017-02-09,debates2017-02-09a.xml,UNACCOMPANIED CHILD REFUGEES,636,"",""
uk.org.publicwhip/debate/2017-03-07a.653.5,2017-03-07,debates2017-03-07a.xml,THE SECRETARY OF STATE WAS ASKED—,653,"",""
uk.org.publicwhip/debate/2017-03-16a.540.0,2017-03-16,debates2017-03-16a.xml,ROYAL ASSENT,540,10:35:00,""
uk.org.publicwhip/debate/2017-03-21b.789.0,2017-03-21,debates2017-03-21b.xml,INTELLECTUAL PROPERTY (UNJUSTIFIED THREATS) BILL [LORDS],789,13:10:00,""
uk.org.publicwhip/debate/2017-03-22b.877.0,2017-03-22,debates2017-03-22b.xml,TERMS OF WITHDRAWAL FROM THE EUROPEAN UNION (REFERENDUM),877,13:15:00,""
uk.org.publicwhip/debate/2017-04-18b.569.0,2017-04-18,debates2017-04-18b.xml,FINANCE (NO. 2) BILL,569,16:59:00,""
uk.org.publicwhip/debate/2017-06-27a.439.3,2017-06-27,debates2017-06-27a.xml,"BUSINESS, ENERGY AND INDUSTRIAL STRATEGY",439,"",""
uk.org.publicwhip/debate/2017-07-17e.527.3,2017-07-17,debates2017-07-17e.xml,COMMUNITIES AND LOCAL GOVERNMENT,527,"",""
uk.org.publicwhip/debate/2017-07-17e.588.3,2017-07-17,debates2017-07-17e.xml,BILL PRESENTED,588,17:47:00,""
uk.org.publicwhip/debate/2017-09-12a.617.5,2017-09-12,debates2017-09-12a.xml,"BUSINESS, ENERGY AND INDUSTRIAL STRATEGY",617,"",""
uk.org.publicwhip/debate/2017-10-10d.252.1,2017-10-10,debates2017-10-10d.xml,EUROPEAN UNION (APPROVALS) BILL,252,17:33:00,""
uk.org.publicwhip/debate/2017-10-31a.681.1,2017-10-31,debates2017-10-31a.xml,JUSTICE,681,"",""
uk.org.publicwhip/debate/2017-11-14b.129.1,2017-11-14,debates2017-11-14b.xml,HEALTH,129,"",""
uk.org.publicwhip/debate/2017-11-20b.705.3,2017-11-20,debates2017-11-20b.xml,HOME DEPARTMENT,705,"",""
uk.org.publicwhip/debate/2017-11-23c.1155.1,2017-11-23,debates2017-11-23c.xml,INTERNATIONAL TRADE,1155,"",""
uk.org.publicwhip/debate/2017-12-12b.176.5,2017-12-12,debates2017-12-12b.xml,KING’S COLLEGE HOSPITAL  FOUNDATION TRUST,176,"",""
uk.org.publicwhip/debate/2017-12-18b.744.7,2017-12-18,debates2017-12-18b.xml,EUROPEAN COUNCIL,744,"",""
uk.org.publicwhip/debate/2018-01-11a.480.0,2018-01-11,debates2018-01-11a.xml,BUSINESS OF THE HOUSE,480,10:39:00,""
uk.org.publicwhip/debate/2018-01-22a.1.1,2018-01-22,debates2018-01-22a.xml,"HOUSING, COMMUNITIES AND LOCAL GOVERNMENT",1,"",""
uk.org.publicwhip/debate/2018-01-23a.160.0,2018-01-23,debates2018-01-23a.xml,NUCLEAR SAFEGUARDS BILL,160,13:52:00,""
uk.org.publicwhip/debate/2018-01-24a.245.3,2018-01-24,debates2018-01-24a.xml,SCOTLAND,245,"",""
uk.org.publicwhip/debate/2018-01-30a.655.1,2018-01-30,debates2018-01-30a.xml,"BUSINESS, ENERGY AND INDUSTRIAL STRATEGY",655,"",""
uk.org.publicwhip/debate/2018-01-30a.678.5,2018-01-30,debates2018-01-30a.xml,LEAVING THE EU: ECONOMIC ANALYSIS,678,"",""
uk.org.publicwhip/debate/2018-01-31b.826.2,2018-01-31,debates2018-01-31b.xml,OPPOSITION DAY,826,12:47:00,""
uk.org.publicwhip/debate/2018-02-08c.1653.7,2018-02-08,debates2018-02-08c.xml,BUSINESS OF THE HOUSE,1653,10:51:00,""
uk.org.publicwhip/debate/2018-02-27c.709.2,2018-02-27,debates2018-02-27c.xml,HOMELESSNESS,709,13:50:00,""
uk.org.publicwhip/debate/2018-03-01b.978.5,2018-03-01,debates2018-03-01b.xml,BUSINESS OF THE HOUSE,978,10:49:00,""
uk.org.publicwhip/debate/2018-03-07c.297.2,2018-03-07,debates2018-03-07c.xml,PRIME MINISTER,297,"",""
uk.org.publicwhip/debate/2018-03-13c.695.1,2018-03-13,debates2018-03-13c.xml,"BUSINESS, ENERGY AND INDUSTRIAL STRATEGY",695,"",""
uk.org.publicwhip/debate/2018-03-13c.716.1,2018-03-13,debates2018-03-13c.xml,SPRING STATEMENT,716,"",""
uk.org.publicwhip/debate/2018-03-13c.755.0,2018-03-13,debates2018-03-13c.xml,UNIVERSAL CREDIT,755,14:43:00,""
uk.org.publicwhip/debate/2018-03-14a.885.7,2018-03-14,debates2018-03-14a.xml,INTEGRATED COMMUNITIES,885,12:49:00,""
uk.org.publicwhip/debate/2018-03-22a.371.3,2018-03-22,debates2018-03-22a.xml,"DIGITAL, CULTURE, MEDIA AND SPORT",371,"",""
uk.org.publicwhip/debate/2018-03-27c.688.0,2018-03-27,debates2018-03-27c.xml,EU REFERENDUM: ELECTORAL LAW,688,14:40:00,""
uk.org.publicwhip/debate/2018-04-26b.1026.8,2018-04-26,debates2018-04-26b.xml,BUSINESS OF THE HOUSE,1026,10:32:00,""
uk.org.publicwhip/debate/2018-05-01b.131.1,2018-05-01,debates2018-05-01b.xml,"BUSINESS, ENERGY AND INDUSTRIAL STRATEGY",131,"",""
uk.org.publicwhip/debate/2018-05-11a.1080.1,2018-05-11,debates2018-05-11a.xml,REPRESENTATION OF THE PEOPLE (YOUNG PEOPLE’S ENFRANCHISEMENT) BILL,1080,13:59:00,""
uk.org.publicwhip/debate/2018-05-17a.414.4,2018-05-17,debates2018-05-17a.xml,WOMEN AND EQUALITIES,414,"",""
uk.org.publicwhip/debate/2018-05-22b.687.1,2018-05-22,debates2018-05-22b.xml,TREASURY,687,"",""
uk.org.publicwhip/debate/2018-05-22b.710.3,2018-05-22,debates2018-05-22b.xml,TRANSPORT EMISSIONS: URBAN AREAS,710,"",""
uk.org.publicwhip/debate/2018-06-19b.208.0,2018-06-19,debates2018-06-19b.xml,CONFIDENCE IN THE SECRETARY OF STATE FOR TRANSPORT,208,13:39:00,""
uk.org.publicwhip/debate/2018-06-19b.251.0,2018-06-19,debates2018-06-19b.xml,PARLIAMENTARY CONSTITUENCIES (AMENDMENT) BILL: COMMITTEE STAGE,251,15:56:00,""
uk.org.publicwhip/debate/2018-07-02b.76.0,2018-07-02,debates2018-07-02b.xml,MINISTRY OF JUSTICE,76,17:55:00,""
uk.org.publicwhip/debate/2018-07-10b.863.0,2018-07-10,debates2018-07-10b.xml,NON-DOMESTIC RATING (NURSERY GROUNDS) BILL,863,12:48:00,""
uk.org.publicwhip/debate/2018-07-16a.55.2,2018-07-16,debates2018-07-16a.xml,TAXATION (CROSS-BORDER TRADE) BILL,55,17:13:00,""
uk.org.publicwhip/debate/2018-07-17b.226.8,2018-07-17,debates2018-07-17b.xml,ELECTORAL COMMISSION INVESTIGATION: VOTE LEAVE,226,"",""
uk.org.publicwhip/debate/2018-07-23a.724.3,2018-07-23,debates2018-07-23a.xml,FOREIGN FIGHTERS AND THE DEATH PENALTY,724,"",""
uk.org.publicwhip/debate/2018-09-13b.881.2,2018-09-13,debates2018-09-13b.xml,SCALLOP FISHING: BAY OF SEINE,881,10:53:00,""
uk.org.publicwhip/debate/2018-10-17b.724.2,2018-10-17,debates2018-10-17b.xml,SOCIAL CARE FUNDING,724,16:44:00,""
uk.org.publicwhip/debate/2018-10-18b.820.0,2018-10-18,debates2018-10-18b.xml,ENDING EXPLOITATION IN SUPERMARKET SUPPLY CHAINS,820,12:19:00,""
uk.org.publicwhip/debate/2018-10-22b.45.3,2018-10-22,debates2018-10-22b.xml,OCTOBER EU COUNCIL,45,16:05:00,""
uk.org.publicwhip/debate/2018-10-24b.257.1,2018-10-24,debates2018-10-24b.xml,WALES,257,"",""
uk.org.publicwhip/debate/2018-11-12d.1.1,2018-11-12,debates2018-11-12d.xml,EDUCATION,1,"",""
uk.org.publicwhip/debate/2018-11-23b.1187.1,2018-11-23,debates2018-11-23b.xml,PARKING (CODE OF PRACTICE) BILL,1187,12:04:00,""
uk.org.publicwhip/debate/2018-11-27b.133.1,2018-11-27,debates2018-11-27b.xml,HEALTH AND SOCIAL CARE,133,"",""
uk.org.publicwhip/debate/2018-11-28a.238.4,2018-11-28,debates2018-11-28a.xml,PRIME MINISTER,238,"",""
uk.org.publicwhip/debate/2018-12-10b.70.5,2018-12-10,debates2018-12-10b.xml,BUSINESS OF THE HOUSE,70,15:45:00,""
uk.org.publicwhip/debate/2018-12-13a.389.0,2018-12-13,debates2018-12-13a.xml,BUSINESS OF THE HOUSE,389,"",""
uk.org.publicwhip/debate/2018-12-19e.784.7,2018-12-19,debates2018-12-19e.xml,Prime Minister,784,"",""
uk.org.publicwhip/debate/2019-01-10d.567.0,2019-01-10,debates2019-01-10d.xml,EUROPEAN UNION (WITHDRAWAL) ACT,567,10:40:00,""
uk.org.publicwhip/debate/2019-01-16d.1170.0,2019-01-16,debates2019-01-16d.xml,BUSINESS OF THE HOUSE (TODAY),1170,12:58:00,""
uk.org.publicwhip/debate/2019-01-29b.667.0,2019-01-29,debates2019-01-29b.xml,EUROPEAN UNION (WITHDRAWAL) ACT 2018,667,13:37:00,""
uk.org.publicwhip/debate/2019-01-30a.841.0,2019-01-30,debates2019-01-30a.xml,POINTS OF ORDER,841,12:50:00,""
uk.org.publicwhip/debate/2019-02-11b.687.5,2019-02-11,debates2019-02-11b.xml,DELEGATED LEGISLATION,687,19:10:00,""
uk.org.publicwhip/debate/2019-02-13c.891.0,2019-02-13,debates2019-02-13c.xml,EU TRADE AGREEMENTS: REPLICATION,891,"",""
uk.org.publicwhip/debate/2019-02-18c.1207.2,2019-02-18,debates2019-02-18c.xml,FLYBMI,1207,15:58:00,""
uk.org.publicwhip/debate/2019-02-21a.1579.1,2019-02-21,debates2019-02-21a.xml,"ENVIRONMENT, FOOD AND RURAL AFFAIRS",1579,"",""
uk.org.publicwhip/debate/2019-03-05a.811.0,2019-03-05,debates2019-03-05a.xml,EU EXIT PREPARATIONS: FERRY CONTRACTS,811,12:40:00,""
uk.org.publicwhip/debate/2019-03-07b.1115.0,2019-03-07,debates2019-03-07b.xml,Knife Crime,1115,"",""
uk.org.publicwhip/debate/2019-03-07b.1130.0,2019-03-07,debates2019-03-07b.xml,Points of Order,1130,10:44:00,""
uk.org.publicwhip/debate/2019-03-07b.1132.0,2019-03-07,debates2019-03-07b.xml,Business of the House,1132,10:44:00,""
uk.org.publicwhip/debate/2019-03-07b.1198.0,2019-03-07,debates2019-03-07b.xml,The Modern Commonwealth: Opportunities and Challenges,1198,15:35:00,""
uk.org.publicwhip/debate/2012-02-29b.280.8,2012-02-29,debates2012-02-29b.xml,PRIME MINISTER,280,11:30:00,"http://www.publications.parliament.uk/pa/cm201212/cmhansrd/cm120229/debtext/120229-0001.htm#120229-0001.htm_dpthd1"
uk.org.publicwhip/debate/2012-03-08a.1119.0,2012-03-08,debates2012-03-08a.xml,MAURITANIA (FISHING AGREEMENT),1119,017:56:00,"http://www.publications.parliament.uk/pa/cm201212/cmhansrd/cm120308/debtext/120308-0004.htm#12030895001029"
uk.org.publicwhip/debate/2013-04-25b.1025.0,2013-04-25,debates2013-04-25b.xml,Growth and Infrastructure Bill,1025,011:20:00,"http://www.publications.parliament.uk/pa/cm201213/cmhansrd/cm130425/debtext/130425-0001.htm#13042548000001"
uk.org.publicwhip/debate/2013-06-19a.882.3,2013-06-19,debates2013-06-19a.xml,PRIME MINISTER,882,11:30:00,"http://www.publications.parliament.uk/pa/cm201314/cmhansrd/cm130619/debtext/130619-0001.htm#130619-0001.htm_dpthd1"
